year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_cm_per_s,se_swimSpeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,author_fishid,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,age,data_quality,age_dph,total_length_mm,mr_mg_O2_per_g_per_h,exogenous_or_endogenous,salinity_permil,salinity_factor,smolt_factor
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,1.781275501,NA,11,0,NA,0,NA,0.26470627,NA,-1.329134485,0.577329681,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,5.310106371,NA,11,0,NA,0,NA,0.193759441,NA,-1.641137885,1.669611867,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,5.891410751,NA,11,0,NA,0,NA,0.171026076,NA,-1.765939245,1.773495485,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,12.43619813,NA,11,0,NA,0,NA,0.397114723,NA,-0.923530064,2.520611424,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,21.65399844,NA,11,0,NA,0,NA,0.290679654,NA,-1.235533465,3.075190123,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,6.789383093,NA,11,0,NA,0,NA,1.340822452,NA,0.293283196,1.915360082,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,8.071527602,NA,11,0,NA,0,NA,0.981453931,NA,-0.018720204,2.088342758,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,13.11216417,NA,11,0,NA,0,NA,0.718403705,NA,-0.330723604,2.573540362,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,15.60153254,NA,11,0,NA,0,NA,0.92208222,NA,-0.081120884,2.747369149,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,15.60666696,NA,11,0,NA,0,NA,1.147151022,NA,0.137281496,2.747698192,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,18.56089443,NA,11,0,NA,0,NA,1.077755692,NA,0.074880816,2.921056918,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,25.82082129,NA,11,0,NA,0,NA,1.56719108,NA,0.449284896,3.251181193,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,11.42831839,NA,11,0,NA,0,NA,1.720966267,NA,0.542885916,2.436094345,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,14.33375205,NA,11,0,NA,0,NA,3.418812938,NA,1.229293397,2.662617039,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,20.6189324,NA,11,0,NA,0,NA,2.208886708,NA,0.792488636,3.026209702,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,47.40761373,NA,11,0,NA,0,NA,2.208886708,NA,0.792488636,3.858782843,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,49.95625425,NA,11,0,NA,0,NA,2.748048481,NA,1.010891016,3.911147707,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,64.85012982,NA,11,0,NA,0,NA,4.527167449,NA,1.510096457,4.172078913,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,81.2491586,NA,11,0,NA,0,NA,4.388099057,NA,1.478896117,4.397520465,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,96.65628459,NA,11,0,NA,0,NA,4.971380045,NA,1.603697477,4.571161228,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,25.84389261,NA,11,0,NA,0,NA,2.835140107,NA,1.042091356,3.25207431,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,11.82450191,NA,11,0,NA,0,NA,1.147151022,NA,0.137281496,2.470173812,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,19.93839565,NA,11,0,NA,0,NA,4.67064322,NA,1.541296797,2.992647302,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,10.66379403,NA,19,0,NA,0,NA,1.88983011,NA,0.636486936,2.366854268,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,15.34623223,NA,19,0,NA,0,NA,1.61685877,NA,0.480485236,2.730869986,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,17.94659684,NA,19,0,NA,0,NA,2.141032729,NA,0.761288296,2.887400506,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,19.24591189,NA,19,0,NA,0,NA,3.017691202,NA,1.104492036,2.957298669,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,20.28248175,NA,19,0,NA,0,NA,3.996004938,NA,1.385295097,3.009757545,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,21.73762496,NA,19,0,NA,0,NA,3.754272094,NA,1.322894417,3.079044628,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,15.10859732,NA,19,0,NA,0,NA,5.128933879,NA,1.634897817,2.715263941,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,22.88686995,NA,19,0,NA,0,NA,2.66363219,NA,0.979690676,3.130563382,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,24.53116811,NA,19,0,NA,0,NA,2.66363219,NA,0.979690676,3.199944477,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,32.38070981,NA,19,0,NA,0,NA,2.835140107,NA,1.042091356,3.477562869,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,35.91027377,NA,19,0,NA,0,NA,1.88983011,NA,0.636486936,3.581023432,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,32.39288885,NA,19,0,NA,0,NA,3.63894599,NA,1.291694077,3.477938919,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,34.73320212,NA,19,0,NA,0,NA,4.67064322,NA,1.541296797,3.547696063,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,35.97785745,NA,19,0,NA,0,NA,6.583065622,NA,1.884500537,3.582903678,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,39.92766066,NA,19,0,NA,0,NA,7.006940913,NA,1.946901217,3.687069333,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,44.31942253,NA,19,0,NA,0,NA,8.449466108,NA,2.134103257,3.791423013,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,39.26690868,NA,19,0,NA,0,NA,10.84501988,NA,2.383705977,3.670382146,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,49.14109012,NA,19,0,NA,0,NA,4.971380045,NA,1.603697477,3.894695551,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,38.5119507,NA,19,0,NA,0,NA,2.748048481,NA,1.010891016,3.650968601,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,41.28852956,NA,19,0,NA,0,NA,3.211996532,NA,1.166892717,3.720584727,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,39.20420205,NA,19,0,NA,0,NA,3.754272094,NA,1.322894417,3.668783936,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,42.75402312,NA,19,0,NA,0,NA,3.63894599,NA,1.291694077,3.755463299,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,46.60773956,NA,19,0,NA,0,NA,2.748048481,NA,1.010891016,3.841766612,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,56.42394736,NA,19,0,NA,0,NA,3.418812938,NA,1.229293397,4.032893667,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,65.95377545,NA,19,0,NA,0,NA,3.31379168,NA,1.198093057,4.188954125,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,84.25966113,NA,19,0,NA,0,NA,13.49215435,NA,2.602108357,4.433903235,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,42.09198124,NA,19,0,NA,0,NA,11.54331703,NA,2.446106657,3.739857253,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,22.10652545,NA,19,0,NA,0,NA,2.66363219,NA,0.979690676,3.095872834,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,9.28475785,NA,24,0,NA,0,NA,2.278891126,NA,0.823688976,2.228374115,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,10.30359397,NA,24,0,NA,0,NA,2.351114136,NA,0.854889316,2.332492764,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,12.04497106,NA,24,0,NA,0,NA,2.425626051,NA,0.886089656,2.488647234,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,12.05233375,NA,24,0,NA,0,NA,3.63894599,NA,1.291694077,2.489258314,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,16.18265425,NA,24,0,NA,0,NA,3.211996532,NA,1.166892717,2.783939943,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,16.19102394,NA,24,0,NA,0,NA,4.527167449,NA,1.510096457,2.784457011,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,15.91709636,NA,24,0,NA,0,NA,5.459179462,NA,1.697298497,2.767393774,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,14.09919744,NA,24,0,NA,0,NA,5.994842503,NA,1.790899517,2.646117876,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,13.15476154,NA,24,0,NA,0,NA,6.184832085,NA,1.822099857,2.576783787,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,34.13914939,NA,24,0,NA,0,NA,4.971380045,NA,1.603697477,3.530444802,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,28.21446571,NA,24,0,NA,0,NA,5.632192718,NA,1.728498837,3.339834815,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,29.7284847,NA,24,0,NA,0,NA,6.583065622,NA,1.884500537,3.392105667,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,25.87428102,NA,24,0,NA,0,NA,6.184832085,NA,1.822099857,3.253249464,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,21.76011624,NA,24,0,NA,0,NA,7.458109,NA,2.009301897,3.080078764,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,25.44131054,NA,24,0,NA,0,NA,8.449466108,NA,2.134103257,3.236374252,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,25.44848695,NA,24,0,NA,0,NA,10.18896526,NA,2.321305297,3.236656289,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,31.89728503,NA,24,0,NA,0,NA,13.07769382,NA,2.570908017,3.462520898,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,31.3325833,NA,24,0,NA,0,NA,9.278540651,NA,2.227704277,3.444658556,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,36.61078849,NA,24,0,NA,0,NA,7.006940913,NA,1.946901217,3.600342964,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,39.25952622,NA,24,0,NA,0,NA,9.572597761,NA,2.258904617,3.670194121,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,44.30692458,NA,24,0,NA,0,NA,7.006940913,NA,1.946901217,3.791140976,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,42.83448684,NA,24,0,NA,0,NA,12.67596495,NA,2.539707677,3.757343545,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,51.81944721,NA,24,0,NA,0,NA,9.875974179,NA,2.290104957,3.947765508,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,45.12666796,NA,24,0,NA,0,NA,13.49215435,NA,2.602108357,3.809473379,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,56.53013809,NA,24,0,NA,0,NA,11.90914982,NA,2.477306997,4.034773913,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,34.76587097,NA,24,0,NA,0,NA,8.717248045,NA,2.165303597,3.548636186,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,0,1,177,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,877.2432853,NA,11,0,NA,0,NA,31.32816513,NA,3.444517537,6.77678436,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,791.3179503,NA,11,0,NA,0,NA,60.32367686,NA,4.099724678,6.673699847,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,1531.560471,NA,11,0,NA,0,NA,135.7660954,NA,4.910933518,7.33404241,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,1481.010658,NA,11,0,NA,0,NA,287.0744755,NA,5.659741678,7.300480011,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,1243.649042,NA,11,0,NA,0,NA,127.5531114,NA,4.848532838,7.125805113,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,1287.246384,NA,11,0,NA,0,NA,109.1290512,NA,4.692531138,7.16026063,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,958.4754693,NA,11,0,NA,0,NA,105.776756,NA,4.661330798,6.865343969,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,1202.375772,NA,11,0,NA,0,NA,238.0640222,NA,5.472539638,7.092054689,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,664.9933547,NA,19,0,NA,0,NA,44.15566704,NA,3.787721278,6.499777048,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,1100.990096,NA,19,0,NA,0,NA,96.32518181,NA,4.567729778,7.003965141,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,764.7686527,NA,19,0,NA,0,NA,87.71814337,NA,4.474128758,6.639573373,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,834.251381,NA,19,0,NA,0,NA,102.5274388,NA,4.630130458,6.726534773,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,879.0182196,NA,19,0,NA,0,NA,119.8369607,NA,4.786132158,6.778805625,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,765.3440505,NA,19,0,NA,0,NA,144.507903,NA,4.973334198,6.640325472,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,879.348836,NA,19,0,NA,0,NA,153.8125846,NA,5.035734878,6.779181674,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,992.4955625,NA,19,0,NA,0,NA,119.8369607,NA,4.786132158,6.900222542,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,1028.54475,NA,19,0,NA,0,NA,230.7510211,NA,5.441339298,6.935900218,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,880.2172956,NA,19,0,NA,0,NA,296.1724892,NA,5.690942018,6.780168804,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,1266.420241,NA,19,0,NA,0,NA,216.7920542,NA,5.378938618,7.143949491,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,690.1520362,NA,19,0,NA,0,NA,223.6626653,NA,5.410138958,6.536911916,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,738.9016766,NA,24,0,NA,0,NA,105.776756,NA,4.661330798,6.605164863,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,621.3534917,NA,24,0,NA,0,NA,119.8369607,NA,4.786132158,6.43190015,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,513.3757976,NA,24,0,NA,0,NA,112.5875879,NA,4.723731478,6.241008126,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
2004,Mayfield and Cech,Trans. Am. Fish. Soc. .,487.6658272,NA,24,0,NA,0,NA,174.2578743,NA,5.160536238,6.189630391,Acipenser medirostris,NA,juvenile,NA,19,individual,1,NA,1,1,365,NA,NA,exogenous,0,fresh,seawater-tolerant
