year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,author_notes,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,wetmass_or_dry,salinity_ppt,salinity_factor,smolt_factor
2003,Geist,J. Fish Biol.,5000,NA,8,76.826,NA,1.032607527,NA,1487.719962,NA,7.305,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,78.093,NA,1.049637097,NA,1712.997433,NA,7.446,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,97.363,NA,1.308642473,NA,1071.698444,NA,6.977,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,89.757,NA,1.20641129,NA,1164.445166,NA,7.06,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,89.757,NA,1.20641129,NA,1207.128889,NA,7.096,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,89.503,NA,1.202997312,NA,1258.908053,NA,7.138,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,90.01,NA,1.209811828,NA,1334.083743,NA,7.196,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,90.264,NA,1.213225806,NA,1487.719962,NA,7.305,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,89.757,NA,1.20641129,NA,1608.407761,NA,7.383,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,98.377,NA,1.322271505,NA,1340.770865,NA,7.201,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,101.166,NA,1.359758065,NA,1252.629223,NA,7.133,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,99.899,NA,1.342728495,NA,1543.796621,NA,7.342,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,98.631,NA,1.325685484,NA,1608.407761,NA,7.383,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,98.377,NA,1.322271505,NA,1842.723649,NA,7.519,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,100.406,NA,1.349543011,NA,2330.877302,NA,7.754,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,109.787,NA,1.47563172,NA,1449.537762,NA,7.279,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,109.787,NA,1.47563172,NA,1551.534934,NA,7.347,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,109.533,NA,1.472217742,NA,1804.429943,NA,7.498,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,109.533,NA,1.472217742,NA,1861.243329,NA,7.529,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,109.787,NA,1.47563172,NA,2098.545994,NA,7.649,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,110.041,NA,1.479045699,NA,2282.439258,NA,7.733,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,119.422,NA,1.605134409,NA,1472.916901,NA,7.295,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,124.239,NA,1.669879032,NA,1795.430311,NA,7.493,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,121.45,NA,1.632392473,NA,1813.474686,NA,7.503,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,120.436,NA,1.618763441,NA,1881.830025,NA,7.54,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,120.943,NA,1.625577957,NA,2153.823686,NA,7.675,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,120.943,NA,1.625577957,NA,2392.274821,NA,7.78,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,123.479,NA,1.659663978,NA,3320.929525,NA,8.108,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,130.071,NA,1.748266129,NA,3391.406462,NA,8.129,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,130.325,NA,1.751680108,NA,1900.742731,NA,7.55,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,130.071,NA,1.748266129,NA,2067.302714,NA,7.634,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,130.071,NA,1.748266129,NA,2153.823686,NA,7.675,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,130.071,NA,1.748266129,NA,2443.0438,NA,7.801,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,130.325,NA,1.751680108,NA,2558.048648,NA,7.847,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,141.481,NA,1.901626344,NA,2002.196286,NA,7.602,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,142.748,NA,1.918655914,NA,2177.646532,NA,7.686,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,143.002,NA,1.922069892,NA,2330.877302,NA,7.754,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,144.016,NA,1.935698925,NA,2628.056819,NA,7.874,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,147.312,NA,1.98,NA,2573.443077,NA,7.853,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,150.101,NA,2.017486559,NA,3071.741673,NA,8.03,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,142.748,NA,1.918655914,NA,3102.61319,NA,8.04,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,145.284,NA,1.952741935,NA,3630.043824,NA,8.197,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,149.848,NA,2.014086022,NA,2519.964265,NA,7.832,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,149.848,NA,2.014086022,NA,2330.877302,NA,7.754,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,150.101,NA,2.017486559,NA,2199.532243,NA,7.696,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,149.848,NA,2.014086022,NA,2067.302714,NA,7.634,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,163.286,NA,2.194704301,NA,1992.21029,NA,7.597,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,170.132,NA,2.28672043,NA,2246.21083,NA,7.717,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,170.132,NA,2.28672043,NA,2479.965679,NA,7.816,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,169.878,NA,2.283306452,NA,2738.04653,NA,7.915,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,169.625,NA,2.279905914,NA,2960.164144,NA,7.993,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,164.807,NA,2.215147849,NA,2641.230009,NA,7.879,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,165.314,NA,2.221962366,NA,2768.331303,NA,7.926,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,166.836,NA,2.242419355,NA,2916.093042,NA,7.978,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,164.807,NA,2.215147849,NA,3087.138842,NA,8.035,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,164.807,NA,2.215147849,NA,3251.91717,NA,8.087,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,167.85,NA,2.256048387,NA,3804.728826,NA,8.244,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,186.613,NA,2.508239247,NA,3446.10539,NA,8.145,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,186.613,NA,2.508239247,NA,3287.885724,NA,8.098,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,186.613,NA,2.508239247,NA,3152.654262,NA,8.056,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,189.655,NA,2.549126344,NA,2681.147088,NA,7.894,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,191.937,NA,2.579798387,NA,3203.502431,NA,8.072,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,190.162,NA,2.55594086,NA,3707.080802,NA,8.218,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,209.432,NA,2.814946237,NA,3056.421298,NA,8.025,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,214.757,NA,2.886518817,NA,2945.400264,NA,7.988,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,209.178,NA,2.811532258,NA,3519.238817,NA,8.166,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,8,212.982,NA,2.86266129,NA,3707.080802,NA,8.218,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,29.457,NA,0.395927419,NA,388.3861202,NA,5.962,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,29.457,NA,0.395927419,NA,548.9459583,NA,6.308,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,29.457,NA,0.395927419,NA,565.0984705,NA,6.337,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,29.201,NA,0.392486559,NA,586.9854309,NA,6.375,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,33.811,NA,0.454448925,NA,584.0578289,NA,6.37,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,33.043,NA,0.444126344,NA,668.4756694,NA,6.505,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,28.689,NA,0.385604839,NA,714.7980105,NA,6.572,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,33.299,NA,0.447567204,NA,764.3302804,NA,6.639,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,33.299,NA,0.447567204,NA,825.5088631,NA,6.716,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,33.299,NA,0.447567204,NA,862.6421958,NA,6.76,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,29.457,NA,0.395927419,NA,874.8041214,NA,6.774,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,49.949,NA,0.671357527,NA,652.6232433,NA,6.481,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,49.949,NA,0.671357527,NA,688.1452948,NA,6.534,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,49.693,NA,0.667916667,NA,739.5190186,NA,6.606,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,49.949,NA,0.671357527,NA,805.9325064,NA,6.692,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,49.949,NA,0.671357527,NA,858.3397499,NA,6.755,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,55.328,NA,0.743655914,NA,809.9722599,NA,6.697,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,55.328,NA,0.743655914,NA,854.0587625,NA,6.75,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,54.047,NA,0.726438172,NA,922.4193992,NA,6.827,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,55.584,NA,0.747096774,NA,940.112924,NA,6.846,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,55.584,NA,0.747096774,NA,1001.245496,NA,6.909,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,55.072,NA,0.740215054,NA,1107.654505,NA,7.01,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,69.416,NA,0.933010753,NA,874.8041214,NA,6.774,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,69.416,NA,0.933010753,NA,913.2411729,NA,6.817,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,69.672,NA,0.936451613,NA,1034.837822,NA,6.942,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,69.672,NA,0.936451613,NA,1075.993823,NA,6.981,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,77.613,NA,1.043185484,NA,1070.627281,NA,6.976,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,76.588,NA,1.029408602,NA,1144.816911,NA,7.043,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,78.637,NA,1.056948925,NA,1285.624665,NA,7.159,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,77.1,NA,1.036290323,NA,1381.603417,NA,7.231,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,77.1,NA,1.036290323,NA,1422.256537,NA,7.26,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,77.1,NA,1.036290323,NA,1484.747495,NA,7.303,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,77.1,NA,1.036290323,NA,1595.59183,NA,7.375,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,89.652,NA,1.205,NA,1162.118603,NA,7.058,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,89.908,NA,1.20844086,NA,1225.372306,NA,7.111,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,89.908,NA,1.20844086,NA,1285.624665,NA,7.159,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,89.908,NA,1.20844086,NA,1342.112307,NA,7.202,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,89.395,NA,1.201545699,NA,1462.642485,NA,7.288,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,89.395,NA,1.201545699,NA,1557.753503,NA,7.351,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,99.898,NA,1.342715054,NA,1513.2274,NA,7.322,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,99.898,NA,1.342715054,NA,1618.087216,NA,7.389,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,97.848,NA,1.31516129,NA,1714.711288,NA,7.447,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,101.434,NA,1.363360215,NA,1756.36217,NA,7.471,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,99.385,NA,1.335819892,NA,1896.945045,NA,7.548,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,12.5,109.631,NA,1.473534946,NA,1740.62583,NA,7.462,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
