BASS,SASQ,Shade,EmergVegDensity,EmergWMDensity,Depth5,Depth10,Depth15,Substrate5,Substrate10,Substrate15,Vel5,Vel10,Vel15
0,0,Absent,None,None,1.8,3.5,5.5,R/M,R/M,R/M,0.52,1.14,1.15
0,0,Absent,None,None,1.9,4.2,6.6,R/M,R/M,R/M,0.49,0.63,0.97
0,0,Absent,None,None,2.1,4,5.2,R/M,R/M,R/M,0.38,0.69,0.84
0,0,Absent,None,None,1.7,3.6,4.8,R/M,R/M,R/M,0.53,0.69,0.85
0,0,Absent,None,None,2.5,3.6,4.9,R/M,R/M,R/M,0.48,0.48,0.94
0,0,Absent,None,None,1.6,3.5,4.7,R/M,R/M,R/M,0.57,0.98,0.77
0,0,Absent,None,None,2.3,3.7,4.9,R/M,R/M,R/M,0.58,0.67,0.67
0,0,Absent,None,None,1.9,3.5,5.2,R/M,R/M,R/M,0.64,0.62,0.67
0,0,Absent,None,None,2.1,3.4,4.5,R/M,R/M,R/M,0.54,0.58,0.69
0,0,Absent,None,None,2,3.9,5.1,R/M,R/M,R/M,0.48,0.69,0.74
0,0,Absent,None,None,2,3.6,4.7,R/M,R/M,R/M,0.28,0.42,0.53
0,0,Absent,None,None,2.3,4,5.1,R/M,M,M,0.17,0.55,0.62
0,0,Absent,None,None,2.1,3.7,5.4,M,M,M,0.51,0.68,0.69
0,0,Absent,None,None,1.8,3.1,4.3,M,M,R/M,0.27,0.6,0.72
0,0,Absent,None,None,1.6,3.7,5.1,M,M,M,0.19,0.43,0.44
0,0,Absent,None,Low,2.3,4.3,6.9,M,M,M,0.32,0.55,0.79
0,0,Absent,None,None,1.1,2.6,4,M,M,M,0.29,0.69,0.92
0,0,Absent,None,Very Low ,1,2.7,4.3,M,M,M,0.26,0.4,0.7
0,0,Absent,None,None,0.9,2.4,3.2,M,M,M,0.35,0.46,0.62
0,0,Absent,None,None,1.3,2.4,4.4,M,M,M,0.11,0.31,0.66
0,0,Absent,None,Very Low,2.2,3.7,4.7,M,M,M,-0.04,0.56,0.86
0,0,Absent,None,Very Low,1.3,4.7,7,M,M,M,0.87,0.93,1.23
0,0,Absent,None,None,1.9,2.7,3.6,M,M,M,0.58,0.77,0.99
0,0,Absent,None,Low,2.6,4,7.2,M,M,M,0.57,0.75,0.94
0,0,Absent,None,Now,3.6,5.1,7.3,M,M,M,0.79,0.88,1.04
0,0,Absent,None,Low,1.7,3.1,4.7,M,M,M,0.55,0.76,1.01
0,0,Absent,None,Low,2.4,3.9,5.7,M,M,M,1.03,0.82,1.49
0,0,Absent,None,None,2.2,7.6,8.9,M,M,M,0.33,1.14,1.28
0,0,Absent,None,None,4.4,7.5,11,M,M,M,0.68,1.29,1.28
0,0,Absent,None,None,6.3,7.5,10.8,M,M,M,0.27,1.01,1.21
0,0,Absent,None,None,3.1,5.3,7.6,M,M,M,0.54,1.24,1.11
0,0,Absent,None,None,5,7.9,10.1,M,M,M,0.78,0.8,1.15
0,0,Absent,None,None,4.7,7.8,10.4,M,M,M,0.92,1.32,1.38
0,0,Absent,None,None,2.8,6.5,9,M,M,M,0.29,0.85,1.44
0,0,Absent,None,None,3.9,7.2,10.4,M,M,M,0.41,1.46,1.54
0,0,Absent,None,Very Low,4.4,6.7,10.2,M,M,M,1.32,1.56,1.66
0,0,Absent,None,Low ,3,7.3,9.5,M,M,M,0.33,1.13,1.35
0,0,Absent,None,None,2,5.4,8.4,M,M,M,-0.2,0.51,0.5
0,0,Absent,None,Low,2.5,5,7.5,M,M,M,0.13,0.54,0.87
0,0,Absent,None,None,1.9,4.1,6.1,M,M,M,0.14,0.27,0.81
0,0,Absent,None,None,1.1,2.7,5.6,M,M,M,-0.11,0.06,0.11
0,0,Absent,None,Very High,1.4,4.3,6.6,M,M,M,0.08,0.05,0.62
0,0,Absent,None,Very High,0.9,2.7,7.4,M,M,M,0.44,0.71,1.15
0,0,Absent,None,High ,1.7,4.4,6.8,M,M,M,0.12,0.6,0.98
0,0,Absent,None,Low,1.4,2.4,4.8,M,M,M,0.18,0.47,0.84
0,0,Absent,None,High ,1.8,3.1,5.3,M,M,M,0.42,0.53,0.86
0,0,Absent,None,Low,0.9,2.2,3.8,M,M,M,0.32,0.58,0.9
0,0,Absent,None,Medium,1.9,4.4,5.8,M,M,M,-0.16,0.07,0.86
0,0,Absent,None,Medium,1.6,4,6.4,M,M,M,0.3,0.59,0.74
0,0,Absent,None,Low,1.8,3.6,5.6,M,M,M,-0.04,0.04,0.36
0,0,Absent,None,None,1.5,3.2,4.6,M,M,M,0.08,-0.21,0.07
0,4,Absent,None,Low,1.4,2.4,4.2,M,M,M,-0.06,-0.07,-0.07
0,0,Absent,None,Very Low,0.9,1.7,3.5,M,M,M,-0.02,-0.05,0.13
0,0,Absent,None,Low,1.4,2.3,3.6,M,M,M,0.25,0.42,0.41
0,1,Absent,None,Very Low,1.2,1.8,2.9,M,M,M,0.04,0.3,0.28
0,0,Absent,None,Medium,1.6,2.1,3,M,M,M,0.64,0.73,0.43
0,0,Absent,None,Very Low,1.1,2,2.5,M,M,M,0.48,0.55,0.63
0,0,Absent,None,None,0.2,2.4,3.1,M,M,M,0.37,0.39,0.6
0,0,Absent,None,None,0.8,1.9,4.4,M,M,M,0.11,0.23,0.51
0,0,Absent,None,None,1.6,4,5,R/M,M,M,0.31,0.75,0.56
0,0,Absent,None,None,2.1,4,6,R/M,M,M,0.13,0.61,0.72
0,0,Absent,None,None,2.5,4.5,6.2,R/M,M,M,0.39,0.54,0.81
0,0,Absent,None,None,2.4,5,6.6,R/M,M,M,0.32,0.56,0.81
0,0,Absent,None,None,2.6,4.6,5.8,R/M,M,M,0.32,0.53,0.59
0,0,Absent,None,None,1.8,3.7,5,R/M,M,M,0.49,0.56,0.63
0,0,Absent,None,None,2,3.6,5,R/M,M,M,0.14,0.51,0.76
0,0,Absent,None,None,2,3.8,4.8,R/M,M,M,0.1,0.33,0.68
0,0,Absent,None,None,2,3.6,4.6,R/M,M,M,0.21,0.54,0.88
0,0,Absent,None,None,1.1,3.1,4.4,R/M,M,M,0.22,0.67,1.01
0,0,Absent,None,None,1.4,3,4.8,R/M,M,M,0.34,0.74,0.8
0,0,Absent,None,None,2,4.3,5.4,R/M,M,M,0.26,0.76,0.86
0,0,Absent,None,None,1.2,4.8,5.1,R/M,M,M,0.54,0.92,1.02
0,0,Absent,None,None,2,4,5.3,R/M,M,M,0.26,0.67,1.03
0,0,Absent,None,None,2,4.1,5.4,R/M,M,M,0.16,0.6,0.73
0,1,Absent,None,None,2.6,4.2,5.2,R/M,M,M,0.4,0.91,0.93
0,0,Absent,None,None,2.1,4,5.2,R/M,M,M,0.37,1.01,1.21
0,0,Absent,None,None,2,4.1,5.6,R/M,R/M,M,0.47,0.88,0.85
0,0,Absent,None,None,1.9,3.6,5,R/M,M,M,0.48,0.63,1.03
0,0,Absent,None,None,2.1,4.2,5.9,R/M,R/M,R/M,0.5,0.69,0.7
0,0,Absent,None,None,1.9,3.7,4.6,R/M,R/M,R/M,0.49,0.67,0.82
0,0,Absent,None,None,1.8,3.7,5,R/M,M,M,0.29,0.8,0.83
0,0,Absent,None,None,1.8,4,4.8,R/M,R/M,R/M,0.51,0.77,1.02
0,0,Absent,None,None,3.2,6,6.9,R/M,R/M,R/M,0.64,0.73,0.87
0,0,Absent,None,None,2.9,6.3,6.6,R/M,R/M,R/M,0.4,0.71,0.62
0,0,Absent,None,Very Low ,3,6,6.1,R/M,R/M,R/M,-0.03,0.18,0.22
0,0,Absent,None,None,2.7,4.7,5.1,R/M,R/M,R/M,-0.02,-0.01,0.13
0,1,Absent,None,None,3.3,4.5,8.7,R/M,R/M,R/M,-0.19,-0.01,0.13
0,0,Absent,None,None,3.6,3,6,R/M,R/M,R/M,0.38,0.49,0.68
0,1,Absent,None,None,1.7,5,8,R/M,R/M,R/M,0.46,0.52,1.08
1,0,Absent,None,None,3,5.8,7.6,R/M,R/M,R/M,0.18,0.51,0.87
0,0,Absent,None,None,3,5.2,7.2,R/M,R/M,R/M,-0.04,-0.03,0.42
0,0,Absent,None,None,3.1,3.7,3.9,R/M,R/M,R/M,0.24,0.56,0.52
0,0,Absent,None,Very Low,1.6,3,4.6,R/M,R/M,R/M,0.31,0.6,0.73
0,0,Absent,None,None,2,4,4.2,R/M,R/M,R,0.7,0.84,1.05
0,0,Absent,None,Very Low ,2,4.5,6,R/M,R/M,R/M,0.4,0.65,0.82
1,0,Absent,None,None,3.4,5.7,6.7,R/M,R/M,R/M,0.27,0.31,0.48
0,1,Absent,None,None,4,5.2,6,R/M,R/M,R/M,-0.09,0.09,0.21
0,2,Absent,None,None,3.2,3.8,6,R/M,R/M,R/M,0.32,0.31,0.28
0,0,Absent,None,Very Low ,2,4.3,5.9,R/M,R/M,R/M,0.01,0.26,0.45
1,0,Absent,None,Low ,1.6,3.6,3.4,R/M,R/M,R,0.03,0.7,0.82
0,0,Absent,None,Low,1.8,3.6,5.8,R/M,R/M,R/M,0.36,0.66,1.29
0,0,Absent,None,High,2.3,5.9,8,R/M,R/M,R/M,0.32,1.13,1.19
0,0,Absent,None,None,1.6,2,3.6,R/M,M,M,0.24,0.34,0.8
0,0,Absent,None,Medium,3,6,7.6,R/M,R/M,R/M,0.34,0.8,1.03
0,0,Absent,None,Medium,2,3.7,5.6,R/M,M,M,0.18,0.42,0.74
0,0,Absent,None,Medium,2,3,5.4,R/M,M,M,0.29,0.37,0.85
0,0,Absent,None,High,1.9,4,6.8,R/M,M,M,0.24,0.5,0.67
1,0,Absent,None,High,1.9,2.7,4,R/M,M,M,0.19,0.4,0.72
0,0,Absent,None,None,2.1,3.8,5,R/M,M,M,0.02,0.15,0.45
0,0,Absent,None,None,1.8,3.8,5.8,R/M,M,M,0.37,0.76,0.87
0,0,Absent,None,None,1.7,3.7,5.1,R/M,M,M,0.16,0.52,0.59
0,0,Absent,None,Medium,2,3.6,5,R/M,M,M,0.21,0.33,0.7
0,0,Absent,None,Medium,3,4,6,R/M,M,M,0.01,0.33,0.32
0,0,Absent,None,Medium,2.2,4.7,6,R/M,M,M,-0.18,-0.12,0.38
0,0,Absent,None,High,1.4,4.4,6.6,R/M,M,M,-0.03,-0.07,0.2
0,0,Absent,None,None,1.8,2.1,4.4,R/M,M,M,0,-0.14,0.01
0,0,Absent,None,High,2.3,5,6.9,R/M,M,M,0,0.66,1.1
0,0,Absent,None,High,1.8,3.8,5.6,R/M,M,M,0.19,0.79,1.12
0,0,Absent,None,None,1,3.7,5.7,R/M,M,M,0.16,0.78,0.99
0,0,Absent,None,None,2,3,5.4,R/M,R,R,0.47,0.85,1.38
0,0,Absent,None,None,1.8,3.4,5,R/M,R,R,0.66,0.9,1.38
0,0,Absent,None,None,1.7,3.6,4.5,R,R/M,R,0.75,0.88,1.56
0,0,Absent,None,None,1.5,3.3,5.3,R,R/M,R,0.76,0.96,1.26
0,0,Absent,None,None,2.6,3,4,R,R/M,M,0.45,0.75,1.22
0,0,Absent,None,None,2.1,3.6,4.7,R,R/M,R/M,0.32,0.91,1.21
0,0,Absent,None,None,1.7,3.8,4,R,R/M,R/M,0.26,0.94,0.8
0,0,Absent,None,None,2.7,3.2,4.9,R,R/M,R/M,0.35,1.17,1.17
0,0,Absent,None,None,1.7,3.1,4.6,R,R/M,R/M,0.38,1.05,1.26
0,0,Absent,None,None,1.6,3,4.8,R,R/M,R/M,0.54,0.8,0.86
0,0,Absent,None,None,1.5,3.2,4.7,R,R/M,R/M,0.48,1.08,1.09
0,0,Absent,None,None,1.7,3.4,4.4,R,R/M,R/M,0.52,0.72,1.06
0,0,Absent,None,None,1.3,2.9,4.1,R,R,R/M,0.62,0.88,1.01
0,0,Absent,None,None,1.7,3.1,4.2,R,R/M,R/M,0.45,0.9,0.88
0,0,Absent,None,None,1.5,3.2,4.5,R,R/M,R/M,0.77,1.03,1.04
0,0,Absent,None,None,1.6,3,4.3,R,R/M,R/M,0.78,0.89,0.9
0,0,Absent,None,None,1.6,3.6,4.6,R,R/M,R/M,0.63,0.93,0.78
0,0,Absent,None,None,1.6,3,4.2,R,R/M,R/M,0.43,0.76,0.78
0,0,Absent,None,None,1.8,3.6,4.9,R,R/M,R/M,0.38,0.6,0.7
0,0,Absent,None,None,1.7,3.1,4.2,R,M,M,0.49,0.74,0.79
0,0,Absent,None,None,1.6,3.4,4.6,R,M,M,0.34,0.79,0.78
0,0,Absent,None,None,1.8,3,4.1,M,M,M,0.23,0.42,0.97
0,0,Absent,None,Very Low,0.8,1,2,M,M,M,0.04,0.49,0.84
0,0,Absent,None,None,0.8,2.1,2.6,M,M,M,0.09,0.52,0.65
0,0,Absent,None,None,1.3,3.6,4.6,M,M,M,0.01,0.29,0.87
0,0,Absent,None,Very Low ,1.7,3,4,M,M,M,0.78,1.12,1.25
0,0,Absent,None,None,1,2.5,3.7,M,M,M,0.56,0.75,1.03
0,0,Absent,None,Low ,1,3.5,5.6,M,M,M,0.53,0.84,0.92
0,0,Absent,None,Very Low ,3,5.6,6.1,M,M,M,0.74,1.01,1.23
0,0,Absent,None,None,3.1,4,6,M,M,M,0.72,1.01,1.03
0,0,Absent,None,Low,2.6,4,5.6,M,M,M,0.52,1.05,1.12
0,0,Absent,None,None,3,6.5,7.1,M,M,M,0.28,0.75,1.47
0,0,Absent,None,None,5.2,8,9.1,M,M,M,0.25,1.24,1.28
0,0,Absent,None,None,5.3,6.3,8.5,M,M,M,0.62,1.16,1.58
0,0,Absent,None,None,2,4.9,6,M,M,M,0.41,1.12,1.34
0,0,Absent,None,Low,4.2,8.4,9.8,M,M,M,0.54,1.13,1.16
0,0,Absent,None,None,4.6,8,8.7,M,M,M,0.7,1.16,1.29
0,0,Absent,None,None,3,7,8,M,M,M,0.21,0.82,1.16
0,0,Absent,None,None,4.1,8.7,9.7,M,M,M,0.86,1.52,2.04
0,0,Absent,None,Low,2.1,6.3,8.4,M,M,M,0.62,1.5,1.43
0,0,Absent,None,Low,3.1,8,9.5,M,M,M,0.52,0.61,1.69
0,0,Absent,None,None,0.8,3.8,5.6,M,M,M,0.01,0.16,0.53
0,0,Absent,None,None,0.5,1.7,4.3,M,M,M,0.02,0.11,0.35
0,0,Absent,None,High ,0.5,5.2,7.7,M,M,M,0.09,0.5,0.71
0,0,Absent,None ,High ,1,2.7,3.6,M,M,M,0.17,0.47,0.87
0,0,Absent,None,High ,0.9,3.7,4.5,M,M,M,0.02,0.45,0.64
0,2,Absent,None,Medium,1.2,4.1,7,M,M,M,0.34,0.65,0.88
0,0,Absent,None,Very Low ,0.8,2.3,4.3,M,M,M,0.31,0.33,0.67
0,0,Absent,None,Medium,1,2.3,4,M,M,M,0.15,0.66,0.92
0,0,Absent,None,Very Low,0.8,1.8,3.8,M,M,M,0.22,0.37,0.52
0,0,Absent,None,Medium,0.9,2.8,5.2,M,M,M,0.02,0.01,0.22
0,0,Absent,None,Medium,0.8,3.1,5.8,M,M,M,0.14,0.31,0.53
0,0,Absent,None,Low ,0.8,3.6,5.5,M,M,M,-0.06,0.07,0.2
0,0,Absent,None,Medium,0.8,3.5,6.1,M,M,M,0.01,-0.07,0.09
1,0,Absent,None,None,0.9,4,5.1,M,M,M,0.14,0.23,0.23
0,0,Absent,None,Medium,0.9,3.4,4.6,M,M,M,0.02,0.01,0.02
0,0,Absent,None,Low,0.8,3.3,4,M,M,M,0.04,0.16,0.19
0,0,Absent,None,Medium,0.8,3.6,4.6,M,M,M,0.15,0.21,0.28
0,0,Absent,None,Low ,0.9,2.2,2.7,M,M,M,-0.04,0.23,0.43
0,0,Absent,None,Low,1.3,3.7,6.4,M,M,M,0.55,0.67,0.68
0,0,Absent,None,None,1,2.4,3,M,M,M,0.23,0.53,0.99
0,0,Absent,None,None,0.8,3,3.3,M,M,M,0.33,0.37,0.76
0,0,Absent,None,None,0.8,1.8,4,M,M,M,0.01,0.01,0.05
0,0,Absent,None,None,1,2.4,3.1,M,M,M,0.03,0.03,0.04
0,0,Absent,None,None,0.7,1.3,2.4,M,M,M,0,0.03,0.04
0,0,Absent,None,Very Low ,1.7,3.8,6.4,R/M,R/M,R/M,0,0.38,0.91
2,0,Absent,None,None,2,5.5,6.4,R/M,R/M,R/M,0.21,0.69,0.69
0,0,Absent,None,Very Low ,2.4,5.2,6.3,R/M,R/M,R/M,0.31,0.57,0.84
0,0,Absent,None,Very Low ,1,3.5,6.1,R/M,R/M,R/M,0.07,0.5,0.49
0,0,Absent,None,Low,1,3,4.5,R/M,R/M,R/M,0.11,0.38,0.52
0,0,Absent,None,Low,0.9,3,5,R/M,R/M,R/M,0.03,0.18,0.59
0,0,Absent,None,None,1.3,4,6,R/M,R/M,R/M,0.15,0.46,0.24
0,0,Absent,None,Very Low,1.1,4,5.3,R/M,R/M,R/M,0.08,0.69,0.85
0,0,Absent,None,Very Low,1.4,3.6,4.6,R/M,R/M,R/M,0.01,0.15,0.3
0,0,Absent,None,None,1.1,4,6.3,R/M,R/M,R/M,0.02,0.53,0.72
0,0,Absent,None,Low,1.6,2.5,5,R/M,R/M,R/M,0.1,0.59,0.66
0,0,Absent,None,None,3.4,5.5,6,R/M,R/M,R/M,0.26,0.44,0.65
0,0,Absent,None,None,3.1,6,7.2,R/M,R/M,R/M,0.04,0.53,0.72
0,0,Absent,None,Very Low,3.5,6.5,8.3,R/M,R/M,R/M,0.07,0.45,0.8
2,0,Absent,None,Very Low,3.8,6.5,7.5,R/M,R/M,R/M,0.12,0.5,0.56
0,0,Absent,None,Very Low,1.4,4,5.3,R/M,R/M,R/M,0.13,0.5,0.49
0,0,Absent,None,Low,3,4,6.2,R/M,R/M,R/M,0.33,0.22,0.35
0,0,Absent,None,Very Low,1.2,4.3,6.1,R/M,R/M,R/M,0.17,0.59,0.59
0,0,Absent,None,Very Low ,0.9,2.6,7,R/M,R/M,R/M,0.01,0.14,0.29
0,0,Absent,None,Low,2.8,3.4,4.8,R/M,R/M,R/M,0.02,0.44,0.62
0,0,Absent,None,Low,0.6,2,4,R/M,R/M,M,0.01,0.64,0.41
0,0,Absent,None,Low,0.7,3,5,R/M,R/M,R/M,-0.03,0.25,0.39
1,0,Absent,None,Low,1.1,4.1,5.3,R/M,R/M,R/M,0.05,0.32,0.65
0,0,Absent,None,None,2.1,6,6.5,R/M,R/M,R/M,-0.01,0.47,0.5
0,0,Absent,None,None,2.5,4.7,6,R/M,R/M,R/M,0.12,0.77,0.93
0,0,Absent,None,Medium,0.3,1.5,2.2,M/V,M/V,M/V,0.23,0.23,0.33
0,13,Absent,None,High,2.2,5,7.6,M/V,M/V,M/V,-0.03,0.3,0.52
1,0,Absent,None,High,0.7,1.3,2,M,M,M,0.01,0.55,0.56
0,0,Absent,None,Low,0.5,1.5,1.5,M/V,M/V,M/V,0,-0.1,0.21
0,0,Absent,None,Medium,0.5,1.1,1.8,M/V,M/V,M/V,-0.02,0.11,0.05
0,0,Absent,None,High,0.7,0.9,1.4,M/V,M/V,M/V,-0.01,0.06,0.11
0,0,Absent,None,High,0.6,1.3,3,M/V,M/V,M/V,0.01,0.04,0.07
0,0,Absent,None,High,0.5,1.3,3.4,M/V,M/V,M/V,0,-0.13,0.06
0,0,Absent,None,Very Low,0.3,0.6,1.3,M/V,M,M,0,0.05,0.02
0,0,Absent,None,High,0.5,2.8,5.2,M/V,M/V,M/V,0,0.03,-0.24
0,0,Absent,None,Medium,1,1.2,3.2,M/V,M/V,M/V,0.02,0.15,-0.66
0,0,Absent,None,Medium,0.7,1.7,3,M/V,M/V,M/V,0.01,0.07,-0.22
0,0,Absent,None,High,1.4,3.8,8,M/V,M/V,M/V,-0.02,-0.05,-0.01
0,0,Absent,None,High,1,1.7,1.8,M/V,M/V,M/V,0,0.19,0.39
0,0,Absent,None,None,0.6,1.6,2.2,M/V,M/V,M/V,0,0.22,0.53
0,0,Absent,None,Low,0.5,1.1,1.2,M/V,M,M,0,0.09,0.43
0,1,Absent,None,None,2.6,5.3,7.1,R,R/M,R/M,0.74,0.93,0.97
0,0,Absent,None,None,2.6,6.6,8,R,R/M,R/M,0.21,0.56,0.65
0,0,Absent,None,None,3.5,5.7,7.7,R,R/M,R/M,0.43,0.72,0.95
0,1,Absent,None,None,2.6,6,8,R,R/M,R/M,0.85,0.86,1.09
0,2,Absent,None,None,3.2,6.1,8.3,R,R/M,R/M,0.71,0.63,0.75
0,1,Absent,None,None,3.6,6,7.5,R,R/M,R/M,-0.04,-0.04,0.1
1,1,Absent,None,None,2.2,3.1,6,R,R/M,R/M,0.02,0.47,0.73
0,3,Absent,None,None,2.2,5.2,7.7,R,R/M,R/M,0.18,0.88,1.18
0,0,Absent,None,None,4,6,8.5,R,R/M,R/M,0.24,0.51,0.69
0,3,Absent,None,None,2.5,6.6,9,R,R/M,R/M,0.24,0.56,1.02
0,0,Absent,None,None,2.4,6.1,8,R,R/M,R/M,0.21,0.69,0.98
0,0,Absent,None,None,2.8,6,7,R,R/M,R/M,0.41,0.9,1.18
1,0,Absent,None,None,3.4,5.8,7,R,R/M,R/M,0.16,0.63,0.81
2,0,Absent,None,None,3.5,6.2,8.5,R,R/M,R/M,0.45,0.64,0.77
0,1,Absent,None,None,3.4,6,7,R,R/M,R/M,0.76,0.9,1.46
0,2,Absent,None,None,3.2,5.6,7.7,R,R/M,R/M,0.63,0.87,0.97
0,0,Absent,None,None,0.19,1.6,2,M,M,M,0,-0.1,0.08
0,0,Absent,None,Low,0.6,1.3,1,M,M,M,0.03,0.14,0.36
0,0,Absent,None,None,0.8,1.6,1.9,M,M,M,0.32,0.42,0.44
0,0,Absent,None,Medium,1.1,1.9,2.3,M,M,M,0.18,0.42,0.43
0,0,Absent,None,Medium,1.2,2.4,2.6,M,M,M,0.68,0.64,1.03
0,0,Absent,None,None,1,1.7,2,M,M,M,0.17,0.37,0.51
0,0,Absent,None,None,1.3,1.8,2.6,M,M,M,0.2,0.45,0.55
0,0,Absent,None,None,1.1,2,3,M,M,M,0.03,0.41,0.5
0,0,Absent,None,Very Low ,1,1.8,3,M,M,M,0.16,0.36,0.57
0,0,Absent,None,None,0.8,1.6,2,M,M,M,0.13,0.42,0.73
0,0,Absent,None,None,0.9,1.4,2.1,M,M,M,0.25,0.31,0.57
0,0,Absent,None,None,1.1,1.7,2.5,M,M,M,0.18,0.05,0.09
0,0,Absent,None,None,1,1.7,2.4,M,M,M,-0.03,-0.02,0.08
0,0,Absent,None,Low,1.1,1.8,2.8,M,M,M,0.14,0.23,0.44
0,0,Absent,None,None,0.9,1.8,3,M,M,M,0.37,0.35,0.72
0,0,Absent,None,None,0.9,1.7,2.9,M,M,M,0.14,0.23,0.33
0,0,Absent,None,Very Low,1,1.7,2,M,M,M,0.05,0.13,0.21
0,0,Absent,None,None,1,1.8,3,M,M,M,0.16,-0.08,0.17
0,0,Absent,None,None,1.5,3,4,M,M,M,0.18,-0.22,-0.01
0,0,Absent,None,None,1.1,1.8,2.7,M,M,M,0.12,0.2,0.64
0,0,Absent,None,None,0.9,2,2.4,M,M,M,0.28,0.3,0.67
0,0,Absent,None,Low,1.3,3,4,M,M,M,0.34,0.45,0.59
0,0,Absent,None,None,1.6,4,6,M,M,M,-0.08,-0.08,-0.01
2,0,Absent,None,Low,3,4.2,6.3,R/M,R/M,R/M,0.07,0.18,0.52
1,0,Absent,None,Very Low,1.6,2.8,3.7,R/M,R/M,R/M,0.37,0.36,0.41
0,0,Absent,None,None,1.7,2.6,3,R/M,R/M,R/M,0.4,0.58,0.64
0,0,Absent,None,None,1.7,3,4.2,R/M,R/M,R/M,0.46,0.48,0.74
2,1,Absent,None,None,2.8,4,5,R/M,R/M,R/M,0.04,-0.04,0.16
3,0,Absent,None,None,2.7,4.5,5.9,R/M,R/M,R/M,-0.18,-0.07,0.11
1,0,Absent,None,None,2,3.2,4.2,R/M,R/M,R/M,0.2,-0.25,-0.15
1,3,Absent,None,Very Low,2.3,4.6,5.5,R/M,R/M,R/M,-0.06,-0.29,0.25
1,0,Absent,None,None,2.8,4.8,5.3,R/M,R/M,R/M,0.11,0.78,0.57
1,2,Absent,None,None,2,3.8,5.7,R/M,R/M,R/M,0.47,0.61,0.68
0,1,Absent,None,None,2.5,3.3,2.8,R/M,R/M,R/M,0.37,0.79,0.73
1,0,Absent,None,None,1.7,2.7,3,R/M,R/M,R/M,0.22,0.45,0.53
2,0,Absent,None,None,2,3,3.1,R/M,R/M,R/M,0.13,0.31,0.19
0,0,Absent,None,None,2,2.4,2.5,R/M,R/M,R/M,-0.18,-0.19,0.02
0,0,Absent,None,Very Low,1.5,2,2.2,R/M,R/M,R/M,-0.03,-0.48,-0.27
0,0,Absent,None,None,1.9,3.5,3.6,R/M,R/M,R/M,0.02,-0.05,-0.05
0,0,Absent,None,Low,1.6,2,2.1,R/M,R/M,R/M,-0.34,-0.3,0.37
1,1,Absent,None,Very Low,1.6,2.6,2.7,R/M,R/M,R/M,-0.04,-0.19,-0.08
1,0,Absent,None,Very Low,3,4.2,8,R/M,R/M,R/M,0.46,0.04,-0.13
2,0,Absent,None,None,3.2,4.8,6.4,R/M,R/M,R/M,0.15,0.17,0.58
1,0,Absent,None,None,3.2,4.3,4.2,R/M,R/M,R/M,0.14,0.52,0.54
0,0,Absent,None,None,2.6,3.6,4.3,R/M,R/M,R/M,0.28,0.51,0.57
1,1,Absent,None,Very Low,2.5,4,5.1,R/M,R/M,R/M,0.05,0.29,0.5
0,0,Absent,None,None,1.3,3.9,4.7,R/M,R/M,R/M,0.01,0.37,0.72
1,1,Absent,None,Very Low ,1.7,3.6,4.4,R/M,R/M,R/M,0.13,0.42,1.21
0,1,Absent,None,None,2.3,3.7,5.5,R/M,R/M,R/M,0.21,0.53,1.28
0,0,Absent,None,None,2.4,3.5,6,R/M,R/M,R/M,0.16,0.3,0.83
1,0,Absent,None,None,2.6,5,6,R/M,R/M,R/M,0.76,1.62,1.61
0,0,Absent,None,None,2.8,5,6.3,R/M,R/M,R/M,1.07,1.39,1.76
1,0,Absent,None,Very Low,2.4,3.7,7.3,R/M,R/M,R/M,0.85,0.94,1.77
0,0,Absent,None,None,2,3.7,5.6,R/M,R/M,R/M,0.62,1.21,1.46
2,1,Absent,None,None,2,4.6,6.4,R/M,R/M,R/M,0.02,0.53,1.11
0,0,Absent,None,None,2.2,5,6.2,R/M,R/M,R/M,0.53,1.16,1.12
0,0,Absent,None,None,2.1,3.6,4.7,R/M,R/M,R/M,0.41,0.58,1.1
0,0,Absent,None,None,2.1,4.2,5.3,R,R/M,R/M,0.55,0.62,0.71
0,1,Absent,None,None,2.4,3.9,5,R/M,R/M,R/M,0.08,0.37,0.93
1,0,Absent,None,Very Low ,2,3.5,5.1,R/M,R/M,R/M,0.01,0.32,0.54
1,0,Absent,None,Very Low ,2.1,3.8,4.7,R/M,R/M,R/M,0.62,0.98,0.96
0,0,Absent,None,None,2.2,3.4,4.3,R/M,R/M,R/M,0.83,0.83,1
0,0,Absent,None,None,1.7,4.2,5,R/M,R/M,R/M,0.53,0.83,0.99
0,0,Absent,None,None,2.2,4.5,7.8,R/M,R/M,R/M,0.13,0.95,1.07
1,0,Absent,None,None,2,4.6,7,R/M,R/M,R/M,0.01,0.85,1.29
0,0,Absent,None,None,2,3.7,4.7,R/M,R/M,R/M,0.16,0.7,1.3
0,0,Absent,None,None,2.2,3.8,4.8,R/M,R/M,R/M,0.77,0.75,1.07
1,0,Absent,None,None,2,4.5,6.6,R/M,R/M,R/M,0.51,0.69,1.12
0,0,Absent,None,None,2.2,4.7,6.3,R/M,R/M,R/M,0.21,0.52,0.9
0,0,Absent,None,None,0.6,1.3,2.9,M,M,M,0.01,0.05,0.14
0,0,Absent,None,Very Low ,0.5,1.5,3.4,M,M,M,0.03,0.1,0.19
