year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_m_per_s,se_swimspeed_m_per_s,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,wild_or_hatchery,author_fishid,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,total_length_cm,age,salinity_permil,sex,a,b,predicted_fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,salinity_factor,salinity_note,title,smolt_factor,ration_perc_satiation_pastweek,population,ecotype
1968,Rao,Can. J. Zool.,102.5011081,NA,5,,,0,NA,0,NA,5.935907674,NA,1.781019952,4.62987361,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,20.43281461,NA,NA,7.5,NA,0.0118,3.006,20.43281461,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,102.7083942,NA,5,,,57.5,NA,2.812210168,NA,16.9035962,NA,2.827526392,4.631893849,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,20.44655149,NA,NA,7.5,NA,0.0118,3.006,20.44655149,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,102.8635367,NA,5,,,18.5,NA,0.90434385,NA,8.363011209,NA,2.123818555,4.633403223,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,20.4568207,NA,NA,7.5,NA,0.0118,3.006,20.4568207,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,104.2026331,NA,5,,,45.1,NA,2.195177926,NA,12.54968628,NA,2.529695667,4.646337398,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,20.54503167,NA,NA,7.5,NA,0.0118,3.006,20.54503167,1,NA,exogenous,salt,NA,,post-smolt,,,
2011,Taguchi,J. Exp. Biol.,107,3.7,15,,,35.28,NA,1.8,NA,16.95849057,NA,2.830768627,4.672828834,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,3,15,individual,1,NA,19.6,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
2011,Taguchi,J. Exp. Biol.,107,3.7,15,,,35.28,NA,1.8,NA,17.56415094,NA,2.865859947,4.672828834,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,2,15,individual,1,NA,19.6,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
2011,Taguchi,J. Exp. Biol.,107,3.7,15,,,35.28,NA,1.8,NA,18.7754717,NA,2.932551321,4.672828834,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,1,15,individual,1,NA,19.6,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
2011,Taguchi,J. Exp. Biol.,107,3.7,15,,,68.6,NA,3.5,NA,28.69235669,NA,3.35663077,4.672828834,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,3,15,individual,1,NA,19.6,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
2011,Taguchi,J. Exp. Biol.,107,3.7,15,,,68.6,NA,3.5,NA,30.12356688,NA,3.405307818,4.672828834,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,2,15,individual,1,NA,19.6,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
2011,Taguchi,J. Exp. Biol.,107,3.7,15,,,68.6,NA,3.5,NA,33.59936306,NA,3.51450711,4.672828834,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,1,15,individual,1,NA,19.6,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
2011,Taguchi,J. Exp. Biol.,107,3.7,15,,,98,NA,5,NA,35.28291139,NA,3.56339875,4.672828834,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,1,15,individual,1,NA,19.6,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
2011,Taguchi,J. Exp. Biol.,107,3.7,15,,,98,NA,5,NA,36.90822785,NA,3.608434503,4.672828834,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,2,15,individual,1,NA,19.6,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
2011,Taguchi,J. Exp. Biol.,107,3.7,15,,,98,NA,5,NA,43.61265823,NA,3.775347435,4.672828834,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,3,15,individual,1,NA,19.6,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,108.2474781,NA,5,,,45.1,NA,2.167542889,NA,16.89664003,NA,2.827114787,4.684420069,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,20.80697006,NA,NA,7.5,NA,0.0118,3.006,20.80697006,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,108.9788907,NA,5,,,0,NA,0,NA,5.933057899,NA,1.780539746,4.6911542,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,20.8536347,NA,NA,7.5,NA,0.0118,3.006,20.8536347,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,109.5675775,NA,5,,,18.5,NA,0.885547031,NA,10.01174262,NA,2.303758666,4.696541505,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,20.89104176,NA,NA,7.5,NA,0.0118,3.006,20.89104176,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,113.717642,NA,5,,,0,NA,0,NA,5.274709124,NA,1.662923535,4.733718551,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,21.15101842,NA,NA,7.5,NA,0.0118,3.006,21.15101842,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,114.7361872,NA,5,,,45.1,NA,2.125969251,NA,12.54021973,NA,2.528941058,4.742635469,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,21.21385339,NA,NA,7.5,NA,0.0118,3.006,21.21385339,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,115.1097969,NA,5,,,57.5,NA,2.70756316,NA,17.1959968,NA,2.844676613,4.745886429,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,21.23680837,NA,NA,7.5,NA,0.0118,3.006,21.23680837,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,115.4765784,NA,5,,,18.5,NA,0.870207575,NA,10.00762258,NA,2.30334706,4.749067725,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,21.25929551,NA,NA,7.5,NA,0.0118,3.006,21.25929551,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,126.7223826,NA,5,,,45.1,NA,2.056844144,NA,16.87578866,NA,2.825879971,4.84199873,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,21.92679505,NA,NA,7.5,NA,0.0118,3.006,21.92679505,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,127.173407,NA,5,,,18.5,NA,0.842719944,NA,10.18213264,NA,2.320634482,4.845551565,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,21.95272596,NA,NA,7.5,NA,0.0118,3.006,21.95272596,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,128.2886385,NA,5,,,57.5,NA,2.611667882,NA,23.7744143,NA,3.168609973,4.854282714,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.01658197,NA,NA,7.5,NA,0.0118,3.006,22.01658197,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,131.1562341,NA,5,,,0,NA,0,NA,6.782965294,NA,1.914414365,4.87638924,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.17909168,NA,NA,7.5,NA,0.0118,3.006,22.17909168,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,137.6114012,NA,5,,,18.5,NA,0.82089327,NA,10.26805984,NA,2.32903809,4.92443378,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.53642547,NA,NA,7.5,NA,0.0118,3.006,22.53642547,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,137.7776673,NA,5,,,18.5,NA,0.820563586,NA,11.54567949,NA,2.446311296,4.925641279,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.54548009,NA,NA,7.5,NA,0.0118,3.006,22.54548009,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,138.3290566,NA,5,,,45.1,NA,1.997744816,NA,17.01703631,NA,2.834214978,4.929635315,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.57545591,NA,NA,7.5,NA,0.0118,3.006,22.57545591,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,138.6248911,NA,5,,,57.5,NA,2.545204397,NA,20.94077768,NA,3.041698343,4.93177166,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.59150584,NA,NA,7.5,NA,0.0118,3.006,22.59150584,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,140.8802661,NA,5,,,0,NA,0,NA,7.831873959,NA,2.058201812,4.947910353,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.7131219,NA,NA,7.5,NA,0.0118,3.006,22.7131219,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,143.7519902,NA,5,,,57.5,NA,2.514638784,NA,23.75322146,NA,3.167718162,4.968089524,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.86610719,NA,NA,7.5,NA,0.0118,3.006,22.86610719,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,144.3876276,NA,5,,,0,NA,0,NA,6.656659112,NA,1.895617724,4.972501541,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.89969326,NA,NA,7.5,NA,0.0118,3.006,22.89969326,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,145.7891698,NA,5,,,45.1,NA,1.963139858,NA,17.01003345,NA,2.833803373,4.982161536,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,22.97340142,NA,NA,7.5,NA,0.0118,3.006,22.97340142,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,146.4984362,NA,5,,,18.5,NA,0.803980016,NA,11.64471124,NA,2.454852106,4.987014754,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,23.01052218,NA,NA,7.5,NA,0.0118,3.006,23.01052218,1,NA,exogenous,salt,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",148.1,10.1,25,,,0,NA,0,NA,17.772,2.6658,2.877624185,4.997887721,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,11.00,24.6,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,151.5925415,NA,5,,,18.5,NA,0.794889663,NA,10.73370252,NA,2.37338856,5.021196273,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,23.27367038,NA,NA,7.5,NA,0.0118,3.006,23.27367038,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,153.7229842,NA,5,,,45.1,NA,1.928836302,NA,17.78751572,NA,2.878496847,5.035152179,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,23.38197387,NA,NA,7.5,NA,0.0118,3.006,23.38197387,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,154.4959597,NA,5,,,57.5,NA,2.45505947,NA,28.95178046,NA,3.365631703,5.040167945,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,23.42102125,NA,NA,7.5,NA,0.0118,3.006,23.42102125,1,NA,exogenous,salt,NA,,post-smolt,,,
1968,Rao,Can. J. Zool.,154.8767108,NA,5,,,0,NA,0,NA,6.713295296,NA,1.904089933,5.042629386,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,individual,1.00,23.44020723,NA,NA,7.5,NA,0.0118,3.006,23.44020723,1,NA,exogenous,salt,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",155.6,17.4,25,,,91,NA,3.9,0.1,91.4928,2.9564,4.516260281,5.047288612,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,11.00,24.4,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",158.6,3.3,25,,,0,NA,0,NA,21.8868,1.9032,3.085883715,5.066385309,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,8.00,24.7,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",161.1,4.3,25,,,79,NA,3.3,0.1,76.3614,2.8998,4.335477333,5.08202529,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,14.00,24.7,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",172.3,10.7,20,,,0,NA,0,NA,16.1962,1.723,2.784776647,5.149237144,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,12.00,24.8,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",177.7,18.1,15,,,91,NA,3.6,0.1,98.0904,6.5749,4.585889502,5.180096735,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,10.00,24.7,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",177.8,12.8,20,,,98,NA,3.6,0.1,105.2576,3.3782,4.656410679,5.180659323,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,14.00,25.1,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",190.9,4.4,15,,,0,NA,0,NA,14.8902,1.1454,2.700703278,5.251749731,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,9.00,25.4,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",193.1,1.03,20,,,91,NA,3.6,0.1,110.067,4.2482,4.701089271,5.263208189,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,10.00,25.3,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",200.2,4.3,20,,,0,NA,0,NA,16.8168,1.4014,2.822378387,5.299316867,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,10.00,26,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",200.2,13.8,5,,,91,NA,3.5,0.2,73.2732,3.2032,4.294194921,5.299316867,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,15.00,25.8,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",204.9,19.1,10,,,98,NA,4,0.1,100.8108,4.098,4.613245493,5.322522055,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,15.00,25.7,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",206.7,5.9,10,,,0,NA,0,NA,8.6814,1.0335,2.161182806,5.331268467,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,8.00,26.1,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",209.6,5.2,15,,,91,NA,3.5,0.05,120.7296,4.6112,4.793553334,5.345200952,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,10.00,26,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",213.9,7.2,5,,,0,NA,0,NA,7.7004,0.4278,2.041272276,5.365508616,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,13.00,26.9,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",213.9,13.8,10,,,0,NA,0,NA,98.8218,3.2085,4.593318228,5.365508616,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,23.00,25.1,NA,NA,NA,M,NA,NA,NA,3,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",214.7,6.7,10,,,91,NA,3.5,0.05,100.4796,2.3617,4.609954722,5.369241705,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,10.00,26.8,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",219.4,6.6,5,,,67,NA,2.5,0.2,84.2496,3.291,4.433783821,5.390896548,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,10.00,26.8,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",225.7,21.1,15,,,0,NA,0,NA,13.542,1.1285,2.605795967,5.419206684,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,11.00,27.1,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",225.9,15.1,5,,,0,NA,0,NA,9.4878,0.4518,2.250006763,5.420092423,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,11.00,27.2,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",234.2,17.7,10,,,0,NA,0,NA,95.5536,4.2156,4.559687347,5.456175451,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,14.00,26.4,NA,NA,NA,F,NA,NA,NA,3,NA,exogenous,fresh,NA,,post-smolt,,,
1969,Dickson,"PhD. Dissertation, Utah State University",235.4,23.8,10,,,0,NA,0,NA,12.7116,0.9416,2.542514962,5.461286195,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,10.00,26.7,NA,NA,NA,mixed,NA,NA,NA,1,NA,exogenous,fresh,NA,,post-smolt,,,
1987,Duthie,J. Exp. Biol.,286,8.838834765,15,,,0,0,0,0,25.168,0.606697618,3.225573346,5.655991811,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,NA,mean,8.00,NA,31,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1987,Duthie,J. Exp. Biol.,286,11.18033989,15,,,0,0,0,0,25.454,2.813867943,3.236872902,5.655991811,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,NA,mean,5.00,NA,31,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1987,Duthie,J. Exp. Biol.,286,8.838834765,15,,,0,0,0,0,26.026,1.516744046,3.259096038,5.655991811,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,NA,mean,8.00,NA,31,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1987,Duthie,J. Exp. Biol.,286,7.537783614,15,,,0,0,0,0,27.742,0.94855469,3.32294751,5.655991811,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,NA,mean,11.00,NA,31,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1987,Duthie,J. Exp. Biol.,286,9.449111825,15,,,0,0,0,0,28.028,1.405271911,3.333204011,5.655991811,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,NA,mean,7.00,NA,31,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1987,Duthie,J. Exp. Biol.,286,8.333333333,15,,,0,0,0,0,29.458,0.858,3.38296552,5.655991811,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,NA,mean,9.00,NA,31,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1984,Bushnell and Steffensen,J. Exp. Biol,300,NA,15,,,0,NA,0,NA,24.744,NA,3.208583035,5.703782475,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,15.00,25.724,29.5,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1984,Bushnell and Steffensen,J. Exp. Biol,300,NA,15,,,5.5,NA,0.186440678,NA,29.253,NA,3.375982133,5.703782475,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,15.00,25.724,29.5,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1984,Bushnell and Steffensen,J. Exp. Biol,300,NA,15,,,21.9,NA,0.742372881,NA,38.928,NA,3.661713786,5.703782475,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,15.00,25.724,29.5,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1984,Bushnell and Steffensen,J. Exp. Biol,300,NA,15,,,38.3,NA,1.298305085,NA,66.03,NA,4.190109184,5.703782475,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,15.00,25.724,29.5,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
1984,Bushnell and Steffensen,J. Exp. Biol,300,NA,15,,,54.8,NA,1.857627119,NA,95.55,NA,4.559649671,5.703782475,Oncorhyncus mykiss,Rainbow trout,adult,NA,NA,NA,mean,15.00,25.724,29.5,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,12,,,50,NA,1.533742331,NA,29.65940774,NA,3.389779368,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,15,,,50,NA,1.533742331,NA,35.50469248,NA,3.56966487,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,18,,,50,NA,1.533742331,NA,45.67981777,NA,3.821656576,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,12,,,50,NA,1.533742331,NA,46.26119205,NA,3.834303425,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,15,,,50,NA,1.533742331,NA,55.38754967,NA,4.014354833,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,21,,,50,NA,1.533742331,NA,59.10232346,NA,4.079270238,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,18,,,50,NA,1.533742331,NA,59.79337748,NA,4.09089491,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,12,,,50.05475054,NA,1.535421796,NA,62.60734341,NA,4.136882578,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,21,,,50,NA,1.533742331,NA,65.14331126,NA,4.176589632,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,12,,,82.74202543,NA,2.53809894,NA,74.92354212,NA,4.316468155,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,24,,,50,NA,1.533742331,NA,94.41059603,NA,4.547653313,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
2001,Brodeur,J. Fish. Biol.,396,15,27,,,50,NA,1.533742331,NA,119.586755,NA,4.784042091,5.981414211,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,12,mean,9,NA,32.6,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,post-smolt,,,
