year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_m_per_s,se_swimspeed_m_per_s,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,species,subspecies,family,run,life_stage,wild_or_hatchery,author_fishid,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,total_length_cm,age_years,sex,a,b,predicted_fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,salinity_factor,salinity_note,title,smolt_factor,ration_perc_satiation_pastweek,population,river_or_hatchery_name,ecotype,study,comment
2022,Zillig et al.,Can J Fish. Aq. Sci.,19.45,NA,14,,,0,NA,0,NA,2.583921096,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish565_16.14_WINTER_5.31.18,16,individual,1,11.8,,,,,,,3,220,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,22.41,NA,14,,,0,NA,0,NA,3.72199431,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish566_16.14_WINTER_5.31.18,16,individual,1,12.7,,,,,,,3,220,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,18,NA,18,,,0,NA,0,NA,3.453451508,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish567_16.18_WINTER_6.2.18,16,individual,1,11.5,,,,,,,3,222,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,20.41,NA,18,,,0,NA,0,NA,3.09160495,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish568_16.18_WINTER_6.2.18,16,individual,1,12.3,,,,,,,3,222,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,19.44,NA,20,,,0,NA,0,NA,3.715832276,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish569_16.20_WINTER_6.2.18,16,individual,1,12,,,,,,,3,222,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,20.98,NA,20,,,0,NA,0,NA,5.244870555,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish570_16.20_WINTER_6.2.18,16,individual,1,12.5,,,,,,,3,222,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,23.91,NA,8,,,0,NA,0,NA,1.296187879,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish571_16.8_WINTER_6.12.18,16,individual,1,12.7,,,,,,,3,232,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,25.25,NA,8,,,0,NA,0,NA,1.777150681,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish572_16.8_WINTER_6.12.18,16,individual,1,13,,,,,,,3,232,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,24.35,NA,8,,,0,NA,0,NA,1.730586095,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish574_16.8_WINTER_6.11.18,16,individual,1,12.7,,,,,,,3,231,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,21.87,NA,12,,,0,NA,0,NA,2.888509191,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish575_16.12_WINTER_6.12.18,16,individual,1,12.1,,,,,,,3,232,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,19.44,NA,12,,,0,NA,0,NA,2.056093316,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish576_16.12_WINTER_6.12.18,16,individual,1,11.6,,,,,,,3,232,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,20.96,NA,24,,,0,NA,0,NA,6.637635271,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish577_16.24_WINTER_6.18.18,16,individual,1,12.3,,,,,,,3,238,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,19.8,NA,24,,,0,NA,0,NA,5.815721263,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish578_16.24_WINTER_6.18.18,16,individual,1,11.9,,,,,,,3,238,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,19.67,NA,16,,,0,NA,0,NA,2.869078462,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish581_16.16_WINTER_6.19.18,16,individual,1,12.2,,,,,,,3,239,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,20.28,NA,16,,,0,NA,0,NA,3.782954505,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish582_16.16_WINTER_6.19.18,16,individual,1,12.2,,,,,,,3,239,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,20.41,NA,20,,,0,NA,0,NA,4.277360789,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish583_16.20_WINTER_6.19.18,16,individual,1,12.2,,,,,,,3,239,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,16.78,NA,20,,,0,NA,0,NA,3.171900418,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish584_16.20_WINTER_6.19.18,16,individual,1,11.1,,,,,,,3,239,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,23.75,NA,16,,,0,NA,0,NA,4.740267381,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish585_11.16_WINTER_6.20.18,11,individual,1,12.5,,,,,,,3,241,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,20.33,NA,16,,,0,NA,0,NA,4.880122994,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish586_11.16_WINTER_6.20.18,11,individual,1,11.7,,,,,,,3,241,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,26.05,NA,14,,,0,NA,0,NA,4.272651183,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish587_11.14_WINTER_6.20.18,11,individual,1,12.5,,,,,,,3,241,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,19.42,NA,14,,,0,NA,0,NA,3.118749449,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish588_11.14_WINTER_6.20.18,11,individual,1,12.3,,,,,,,3,241,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,23,NA,25,,,0,NA,0,NA,7.733784712,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish589_16.25_WINTER_6.22.18,16,individual,1,12.3,,,,,,,3,242,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,22.01,NA,25,,,0,NA,0,NA,8.49192939,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish590_16.25_WINTER_6.22.18,16,individual,1,12,,,,,,,3,242,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,22.19,NA,22,,,0,NA,0,NA,5.62452145,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish591_16.22_WINTER_6.22.18,16,individual,1,12.1,,,,,,,3,242,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,22.13,NA,22,,,0,NA,0,NA,5.967413494,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish592_16.22_WINTER_6.22.18,16,individual,1,12.2,,,,,,,3,242,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,22.08,NA,10,,,0,NA,0,NA,2.926448715,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish593_11.10_WINTER_6.22.18,11,individual,1,12.2,,,,,,,3,243,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,24.29,NA,10,,,0,NA,0,NA,2.940406392,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish594_11.10_WINTER_6.22.18,11,individual,1,12.6,,,,,,,3,243,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,19.9,NA,18,,,0,NA,0,NA,5.497605733,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish595_11.18_WINTER_6.22.18,11,individual,1,11.6,,,,,,,3,243,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,25.11,NA,18,,,0,NA,0,NA,5.731035346,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish596_11.18_WINTER_6.22.18,11,individual,1,12.4,,,,,,,3,243,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,24.12,NA,8,,,0,NA,0,NA,2.804459689,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish597_11.8_WINTER_6.23.18,11,individual,1,12.4,,,,,,,3,244,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,22.68,NA,8,,,0,NA,0,NA,2.324236017,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish598_11.8_WINTER_6.23.18,11,individual,1,11.9,,,,,,,3,244,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,22.04,NA,24,,,0,NA,0,NA,7.713467899,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish600_11.24_WINTER_6.23.18,11,individual,1,11.8,,,,,,,3,244,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,18.71,NA,8,,,0,NA,0,NA,1.528058081,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish603_11.8_WINTER_6.24.18,11,individual,1,11.8,,,,,,,3,245,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,17.63,NA,8,,,0,NA,0,NA,1.376853714,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish604_11.8_WINTER_6.24.18,11,individual,1,11.3,,,,,,,3,245,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,25.23,NA,10,,,0,NA,0,NA,2.18470024,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish605_16.10_WINTER_6.26.18,16,individual,1,12.6,,,,,,,3,246,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,21.83,NA,10,,,0,NA,0,NA,1.947001176,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish606_16.10_WINTER_6.26.18,16,individual,1,11.9,,,,,,,3,246,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,18.76,NA,22,,,0,NA,0,NA,4.608598274,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish607_16.22_WINTER_6.26.18,16,individual,1,11.8,,,,,,,3,246,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,17.12,NA,22,,,0,NA,0,NA,4.571977125,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish608_16.22_WINTER_6.26.18,16,individual,1,11.8,,,,,,,3,246,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,28.74,NA,8,,,0,NA,0,NA,1.987064143,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish609_20.8_WINTER_7.2.18,20,individual,1,12.7,,,,,,,3,252,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,22.82,NA,8,,,0,NA,0,NA,1.383114484,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish610_20.8_WINTER_7.2.18,20,individual,1,12.5,,,,,,,3,252,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,25.69,NA,10,,,0,NA,0,NA,1.812844584,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish611_20.10_WINTER_7.2.18,20,individual,1,12.7,,,,,,,3,252,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,29.16,NA,10,,,0,NA,0,NA,2.826707344,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish612_20.10_WINTER_7.2.18,20,individual,1,13.1,,,,,,,3,252,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,26.18,NA,14,,,0,NA,0,NA,3.911760015,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish613_11.14_WINTER_7.3.18,11,individual,1,12.5,,,,,,,3,254,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,20.84,NA,14,,,0,NA,0,NA,2.857527327,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish614_11.14_WINTER_7.3.18,11,individual,1,11.9,,,,,,,3,254,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,21.13,NA,16,,,0,NA,0,NA,3.841562789,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish615_11.16_WINTER_7.3.18,11,individual,1,12.2,,,,,,,3,254,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,18.52,NA,16,,,0,NA,0,NA,2.567186044,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish617_20.16_WINTER_7.3.18,20,individual,1,11.5,,,,,,,3,253,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,23.8,NA,16,,,0,NA,0,NA,2.873826847,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish618_20.16_WINTER_7.3.18,20,individual,1,12.1,,,,,,,3,253,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
2022,Zillig et al.,Can J Fish. Aq. Sci.,26.12,NA,14,,,0,NA,0,NA,3.436065767,NA,Oncorhynchus tshawytscha,,Salmonidae,winter,juvenile,hatchery,Fish619_20.14_WINTER_7.3.18,20,individual,1,12.6,,,,,,,3,253,exogenous,fresh,,"Interpopulation variation in thermal physiology among
seasonal runs of Chinook salmon",,,Sacramento,Sacramento,,Zillig et al.2022_Can J Fish. Aq. Sci.,"dataset has MMR too if needed. Set to DQ for now bc Zillig 2023 seems to contain most of these data. Still need to figure out which ones 2023 doesn’t have, and why"
