SiteName,Type,Category,Date,Event,Species,FL_mm,TL_mm,SI,Race,Mort,Effort,Turb,Comments
69.9R,NoBench,Mitigated,3/20/2014,5,PRS,105,105,NA,NA,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,PRS,110,110,NA,NA,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,RES,47,51,NA,NA,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,SMB,128,137,NA,NA,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,SPTB,91,96,NA,NA,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,SPTB,114,121,NA,NA,N,168,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,40,43,3,F,Y,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,42,45,3,F,Y,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,42,45,3,F,Y,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,43,45,3,F,Y,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,43,46,3,F,Y,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,44,46,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,45,48,3,F,Y,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,45,48,3,F,Y,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,46,49,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,47,50,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,49,53,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,50,53,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,51,54,3,F,Y,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,51,55,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,55,57,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,55,57,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,56,60,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,CHN,61,65,3,F,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,MSS,54,58,NA,NA,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,MSS,61,64,NA,NA,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,MSS,64,70,NA,NA,N,186,NA,NA
69.1L,Naturalized,Naturalized,3/20/2014,5,SMB,305,320,NA,NA,N,186,NA,Tag inserted
56.0R,Unmitigated,Unmitigated,3/21/2014,5,CHN,55,61,3,F,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,CHN,56,60,3,F,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,CHN,56,61,3,F,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,CHN,62,67,3,F,Y,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,GSF,49,51,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,LMB,109,114,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,MSS,53,57,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,MSS,55,59,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,MSS,55,60,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,MSS,58,62,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,MSS,62,66,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,MSS,68,73,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,MSS,69,74,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,MSS,77,83,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,MSS,83,89,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,SMB,141,147,NA,NA,N,153,NA,NA
56.0R,Unmitigated,Unmitigated,3/21/2014,5,SMB,287,305,NA,NA,N,153,NA,Tag inserted
50.3R,Naturalized,Naturalized,3/21/2014,5,CHN,40,43,3,F,Y,194,NA,NA
50.3R,Naturalized,Naturalized,3/21/2014,5,CHN,43,46,3,F,N,194,NA,NA
50.3R,Naturalized,Naturalized,3/21/2014,5,CHN,57,61,3,F,N,194,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,BGS,77,82,NA,NA,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,BGS,79,83,NA,NA,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,CHN,45,48,3,F,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,CHN,47,49,3,F,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,CHN,47,50,3,F,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,CHN,48,51,3,F,Y,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,CHN,50,54,3,F,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,PRS,74,74,NA,NA,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,PRS,114,114,NA,NA,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,SMB,68,72,NA,NA,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,SMB,69,73,NA,NA,N,168,NA,NA
50.2L,NoBench,Mitigated,3/21/2014,5,TP,92,99,NA,NA,N,168,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,CHN,45,49,3,F,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,LMB,128,135,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,PRS,88,88,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,SMB,74,78,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,SMB,75,79,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,SMB,87,91,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,SMB,288,302,NA,NA,N,146,NA,Tag inserted
47.9R,Slope,Mitigated,3/21/2014,5,SMB,371,392,NA,NA,N,146,NA,Tag inserted
47.9R,Slope,Mitigated,3/21/2014,5,SPTB,92,95,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,TP,86,89,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,TP,89,93,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,TP,91,96,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,TP,92,97,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,TP,92,97,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,TP,95,101,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,TP,97,100,NA,NA,N,146,NA,NA
47.9R,Slope,Mitigated,3/21/2014,5,TP,110,115,NA,NA,N,146,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,BGS,31,33,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,BGS,54,58,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,BGS,63,66,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,CHN,49,52,3,F,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,GSF,60,61,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,GSF,70,73,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,GSF,88,90,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,PRS,109,109,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,SASQ,72,76,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,TP,59,63,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,TP,60,64,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,TP,88,93,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,TP,90,95,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,TP,90,96,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,TP,90,96,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,TP,100,102,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,TP,100,104,NA,NA,N,152,NA,NA
47.0L,Slope,Mitigated,3/21/2014,5,TP,101,107,NA,NA,N,152,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,41,44,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,45,49,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,46,49,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,47,50,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,49,52,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,54,57,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,54,57,3,F,Y,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,56,59,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,59,63,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,59,63,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,59,64,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,62,67,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,63,67,3,F,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,70,78,3,S,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,CHN,82,91,3,S,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,GSF,79,80,NA,NA,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,PRS,88,88,NA,NA,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,PRS,92,92,NA,NA,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,PRS,93,95,NA,NA,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,PRS,97,97,NA,NA,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,SASQ,79,86,NA,NA,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,SMB,83,86,NA,NA,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,SMB,88,93,NA,NA,N,187,NA,NA
44.7R,Slope,Mitigated,3/21/2014,5,SPTB,130,135,NA,NA,N,187,NA,NA
43.7R,Slope,Mitigated,3/21/2014,5,CHN,41,44,3,F,N,126,NA,NA
43.7R,Slope,Mitigated,3/21/2014,5,CHN,42,45,3,F,N,126,NA,NA
43.7R,Slope,Mitigated,3/21/2014,5,CHN,65,70,3,F,N,126,NA,NA
43.7R,Slope,Mitigated,3/21/2014,5,SMB,74,89,NA,NA,N,126,NA,NA
43.7R,Slope,Mitigated,3/21/2014,5,SMB,95,100,NA,NA,N,126,NA,NA
91.9R,Naturalized,Naturalized,4/2/2014,6,C,280,309,NA,NA,N,177,29.3,NA
91.9R,Naturalized,Naturalized,4/2/2014,6,CHN,48,51,3,F,N,177,29.3,NA
91.9R,Naturalized,Naturalized,4/2/2014,6,CHN,55,60,3,F,N,177,29.3,NA
91.9R,Naturalized,Naturalized,4/2/2014,6,TP,10,120,NA,NA,N,177,29.3,NA
91.9R,Naturalized,Naturalized,4/2/2014,6,TP,85,90,NA,NA,N,177,29.3,NA
90.8R,Naturalized,Naturalized,4/2/2014,6,CHN,45,47,3,F,N,132,29.4,NA
90.8R,Naturalized,Naturalized,4/2/2014,6,CHN,51,54,3,F,N,132,29.4,NA
90.8R,Naturalized,Naturalized,4/2/2014,6,CHN,52,56,3,F,N,132,29.4,NA
90.8R,Naturalized,Naturalized,4/2/2014,6,SASU,180,192,NA,NA,N,132,29.4,NA
90.8R,Naturalized,Naturalized,4/2/2014,6,TP,110,115,NA,NA,N,132,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,CHN,63,68,3,F,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,SASQ,82,90,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,SASU,60,65,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,SASU,102,109,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,TP,80,85,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,TP,88,94,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,TP,88,93,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,TP,96,100,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,TP,96,102,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,TP,110,118,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,TP,112,118,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,TP,130,137,NA,NA,N,146,29.4,NA
90.8L,Unmitigated,Unmitigated,4/2/2014,6,TP,225,235,NA,NA,N,146,29.4,NA
87.0L,Slope,Mitigated,4/2/2014,6,CHN,39,41,2,F,N,159,31.1,NA
87.0L,Slope,Mitigated,4/2/2014,6,CHN,72,79,3,F,N,159,31.1,NA
87.0L,Slope,Mitigated,4/2/2014,6,MSS,56,60,NA,NA,N,159,31.1,NA
87.0L,Slope,Mitigated,4/2/2014,6,MSS,76,81,NA,NA,N,159,31.1,NA
87.0L,Slope,Mitigated,4/2/2014,6,TP,85,89,NA,NA,N,159,31.1,NA
87.0L,Slope,Mitigated,4/2/2014,6,TP,93,104,NA,NA,N,159,31.1,NA
87.0L,Slope,Mitigated,4/2/2014,6,TP,96,98,NA,NA,N,159,31.1,NA
87.0L,Slope,Mitigated,4/2/2014,6,TP,121,126,NA,NA,N,159,31.1,NA
85.6R,NoBench,Mitigated,4/2/2014,6,CHN,49,51,3,F,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,CHN,51,55,3,F,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,CHN,51,55,3,F,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,CHN,52,56,3,F,Y,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,CHN,53,57,3,F,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,CHN,63,67,3,F,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,CHN,75,83,3,S,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,GSN,84,94,NA,NA,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,LMB,75,76,NA,NA,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,LMB,79,81,NA,NA,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,SMB,161,170,NA,NA,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,SMB,234,248,NA,NA,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,SMB,263,273,NA,NA,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,TP,78,83,NA,NA,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,TP,79,84,NA,NA,N,140,31.6,NA
85.6R,NoBench,Mitigated,4/2/2014,6,TP,81,87,NA,NA,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,CHN,45,49,3,F,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,CHN,46,49,3,F,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,CHN,47,51,3,F,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,CHN,48,52,3,F,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,CHN,48,53,3,F,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,CHN,52,56,3,F,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,CHN,63,69,3,F,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,SASQ,106,116,NA,NA,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,SASU,55,63,NA,NA,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,TP,81,87,NA,NA,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,TP,101,106,NA,NA,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,TP,120,125,NA,NA,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,TP,124,130,NA,NA,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,TP,124,130,NA,NA,N,140,31.6,NA
85.6L,Unmitigated,Unmitigated,4/2/2014,6,TP,125,132,NA,NA,N,140,31.6,NA
72.2R,Bench,Mitigated,4/2/2014,6,CHN,35,37,2,F,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,CHN,45,48,2,F,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,CHN,46,49,3,F,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,CHN,50,54,3,F,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,CHN,61,66,3,F,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,GSF,50,51,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,GSF,60,61,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,GSF,66,67,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,GSF,74,76,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,MSS,80,85,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,SCB,455,495,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,SMB,67,69,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,SMB,80,84,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,SMB,86,90,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,SMB,93,97,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,SMB,100,107,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,SMB,106,112,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,SPTB,88,91,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,TP,145,155,NA,NA,N,139,31.7,NA
72.2R,Bench,Mitigated,4/2/2014,6,W,50,51,NA,NA,N,139,31.7,NA
69.9R,NoBench,Mitigated,4/2/2014,6,BGS,51,54,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,47,51,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,48,52,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,49,53,3,F,Y,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,50,53,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,51,55,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,54,59,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,56,61,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,58,63,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,59,62,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,61,65,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,68,74,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,77,85,3,S,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,CHN,NA,NA,3,F,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,FHM,55,58,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,LMB,69,71,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,MSS,53,56,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,MSS,65,69,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,MSS,65,70,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,MSS,87,91,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SASQ,136,148,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SASU,275,293,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,75,78,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,76,78,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,78,83,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,80,85,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,82,87,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,85,87,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,91,93,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,92,97,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,95,100,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,135,142,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,155,162,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SMB,165,172,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SPLT,201,235,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,SPLT,255,295,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,TP,93,97,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,TP,105,110,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,TP,106,111,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,TP,110,115,NA,NA,N,192,32.2,NA
69.9R,NoBench,Mitigated,4/2/2014,6,TP,150,155,NA,NA,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,40,43,2,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,41,44,2,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,45,47,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,46,48,2,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,46,49,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,47,51,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,48,51,3,F,Y,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,51,53,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,53,57,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,53,56,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,54,57,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,54,57,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,54,57,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,60,64,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,61,66,3,F,Y,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,61,66,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,CHN,69,73,3,F,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,MSS,65,68,NA,NA,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,SASQ,101,109,NA,NA,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,SMB,75,79,NA,NA,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,SMB,107,111,NA,NA,N,192,32.2,NA
69.1L,Naturalized,Naturalized,4/2/2014,6,STB,385,415,NA,NA,N,192,32.2,Tag inserted
69.1L,Naturalized,Naturalized,4/2/2014,6,TP,107,111,NA,NA,N,192,32.2,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,CHN,52,55,3,F,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,CHN,59,64,3,F,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,CHN,61,67,3,F,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,CHN,63,69,3,F,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,CHN,63,68,3,F,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,CHN,65,72,3,F,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,LMB,88,90,NA,NA,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,SMB,84,85,NA,NA,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,SMB,113,119,NA,NA,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,SMB,125,130,NA,NA,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,SMB,295,303,NA,NA,N,138,23.6,NA
56.0R,Unmitigated,Unmitigated,4/3/2014,6,SPTB,102,106,NA,NA,N,138,23.6,NA
50.2L,NoBench,Mitigated,4/3/2014,6,BGS,112,117,NA,NA,N,182,40.5,NA
